impact,status,family,tokens,slug,sample_url
2,GAP,C_geo_hook_cat,nyc private dance-battle,nyc-private-dance-battle,/nyc-private-dance-battle.html
2,GAP,C_geo_hook_cat,nyc private dance-tutorial,nyc-private-dance-tutorial,/nyc-private-dance-tutorial.html
2,GAP,C_geo_hook_cat,nyc private dembow,nyc-private-dembow,/nyc-private-dembow.html
2,GAP,C_geo_hook_cat,nyc private fancam-4k,nyc-private-fancam-4k,/nyc-private-fancam-4k.html
2,GAP,C_geo_hook_cat,nyc private heels-choreo,nyc-private-heels-choreo,/nyc-private-heels-choreo.html
2,GAP,C_geo_hook_cat,nyc private k-pop-twerk,nyc-private-k-pop-twerk,/nyc-private-k-pop-twerk.html
2,GAP,C_geo_hook_cat,nyc private perreo,nyc-private-perreo,/nyc-private-perreo.html
2,GAP,C_geo_hook_cat,nyc private reggaeton,nyc-private-reggaeton,/nyc-private-reggaeton.html
2,GAP,C_geo_hook_cat,nyc private try-on-haul,nyc-private-try-on-haul,/nyc-private-try-on-haul.html
2,GAP,C_geo_hook_cat,nyc private workout,nyc-private-workout,/nyc-private-workout.html
2,GAP,C_geo_hook_cat,nyc underground choreography,nyc-underground-choreography,/nyc-underground-choreography.html
2,GAP,C_geo_hook_cat,nyc underground cosplay-fancam,nyc-underground-cosplay-fancam,/nyc-underground-cosplay-fancam.html
2,GAP,C_geo_hook_cat,nyc underground dance-battle,nyc-underground-dance-battle,/nyc-underground-dance-battle.html
2,GAP,C_geo_hook_cat,nyc underground dance-tutorial,nyc-underground-dance-tutorial,/nyc-underground-dance-tutorial.html
2,GAP,C_geo_hook_cat,nyc underground dembow,nyc-underground-dembow,/nyc-underground-dembow.html
2,GAP,C_geo_hook_cat,nyc underground fancam-4k,nyc-underground-fancam-4k,/nyc-underground-fancam-4k.html
2,GAP,C_geo_hook_cat,nyc underground heels-choreo,nyc-underground-heels-choreo,/nyc-underground-heels-choreo.html
2,GAP,C_geo_hook_cat,nyc underground k-pop-twerk,nyc-underground-k-pop-twerk,/nyc-underground-k-pop-twerk.html
2,GAP,C_geo_hook_cat,nyc underground perreo,nyc-underground-perreo,/nyc-underground-perreo.html
2,GAP,C_geo_hook_cat,nyc underground reggaeton,nyc-underground-reggaeton,/nyc-underground-reggaeton.html
2,GAP,C_geo_hook_cat,nyc underground try-on-haul,nyc-underground-try-on-haul,/nyc-underground-try-on-haul.html
2,GAP,C_geo_hook_cat,nyc underground workout,nyc-underground-workout,/nyc-underground-workout.html
2,GAP,C_geo_hook_cat,osaka curated choreography,osaka-curated-choreography,/osaka-curated-choreography.html
2,GAP,C_geo_hook_cat,osaka curated cosplay-fancam,osaka-curated-cosplay-fancam,/osaka-curated-cosplay-fancam.html
2,GAP,C_geo_hook_cat,osaka curated dance-battle,osaka-curated-dance-battle,/osaka-curated-dance-battle.html
2,GAP,C_geo_hook_cat,osaka curated dance-tutorial,osaka-curated-dance-tutorial,/osaka-curated-dance-tutorial.html
2,GAP,C_geo_hook_cat,osaka curated dembow,osaka-curated-dembow,/osaka-curated-dembow.html
2,GAP,C_geo_hook_cat,osaka curated fancam-4k,osaka-curated-fancam-4k,/osaka-curated-fancam-4k.html
2,GAP,C_geo_hook_cat,osaka curated heels-choreo,osaka-curated-heels-choreo,/osaka-curated-heels-choreo.html
2,GAP,C_geo_hook_cat,osaka curated k-pop-twerk,osaka-curated-k-pop-twerk,/osaka-curated-k-pop-twerk.html
2,GAP,C_geo_hook_cat,osaka curated perreo,osaka-curated-perreo,/osaka-curated-perreo.html
2,GAP,C_geo_hook_cat,osaka curated reggaeton,osaka-curated-reggaeton,/osaka-curated-reggaeton.html
2,GAP,C_geo_hook_cat,osaka curated try-on-haul,osaka-curated-try-on-haul,/osaka-curated-try-on-haul.html
2,GAP,C_geo_hook_cat,osaka curated workout,osaka-curated-workout,/osaka-curated-workout.html
2,GAP,C_geo_hook_cat,osaka leaked choreography,osaka-leaked-choreography,/osaka-leaked-choreography.html
2,GAP,C_geo_hook_cat,osaka leaked cosplay-fancam,osaka-leaked-cosplay-fancam,/osaka-leaked-cosplay-fancam.html
2,GAP,C_geo_hook_cat,osaka leaked dance-battle,osaka-leaked-dance-battle,/osaka-leaked-dance-battle.html
2,GAP,C_geo_hook_cat,osaka leaked dance-tutorial,osaka-leaked-dance-tutorial,/osaka-leaked-dance-tutorial.html
2,GAP,C_geo_hook_cat,osaka leaked dembow,osaka-leaked-dembow,/osaka-leaked-dembow.html
2,GAP,C_geo_hook_cat,osaka leaked fancam-4k,osaka-leaked-fancam-4k,/osaka-leaked-fancam-4k.html
2,GAP,C_geo_hook_cat,osaka leaked heels-choreo,osaka-leaked-heels-choreo,/osaka-leaked-heels-choreo.html
2,GAP,C_geo_hook_cat,osaka leaked k-pop-twerk,osaka-leaked-k-pop-twerk,/osaka-leaked-k-pop-twerk.html
2,GAP,C_geo_hook_cat,osaka leaked perreo,osaka-leaked-perreo,/osaka-leaked-perreo.html
2,GAP,C_geo_hook_cat,osaka leaked reggaeton,osaka-leaked-reggaeton,/osaka-leaked-reggaeton.html
2,GAP,C_geo_hook_cat,osaka leaked try-on-haul,osaka-leaked-try-on-haul,/osaka-leaked-try-on-haul.html
2,GAP,C_geo_hook_cat,osaka leaked workout,osaka-leaked-workout,/osaka-leaked-workout.html
2,GAP,C_geo_hook_cat,osaka members-only choreography,osaka-members-only-choreography,/osaka-members-only-choreography.html
2,GAP,C_geo_hook_cat,osaka members-only cosplay-fancam,osaka-members-only-cosplay-fancam,/osaka-members-only-cosplay-fancam.html
2,GAP,C_geo_hook_cat,osaka members-only dance-battle,osaka-members-only-dance-battle,/osaka-members-only-dance-battle.html
2,GAP,C_geo_hook_cat,osaka members-only dance-tutorial,osaka-members-only-dance-tutorial,/osaka-members-only-dance-tutorial.html
2,GAP,C_geo_hook_cat,osaka members-only dembow,osaka-members-only-dembow,/osaka-members-only-dembow.html
2,GAP,C_geo_hook_cat,osaka members-only fancam-4k,osaka-members-only-fancam-4k,/osaka-members-only-fancam-4k.html
2,GAP,C_geo_hook_cat,osaka members-only heels-choreo,osaka-members-only-heels-choreo,/osaka-members-only-heels-choreo.html
2,GAP,C_geo_hook_cat,osaka members-only k-pop-twerk,osaka-members-only-k-pop-twerk,/osaka-members-only-k-pop-twerk.html
2,GAP,C_geo_hook_cat,osaka members-only perreo,osaka-members-only-perreo,/osaka-members-only-perreo.html
2,GAP,C_geo_hook_cat,osaka members-only reggaeton,osaka-members-only-reggaeton,/osaka-members-only-reggaeton.html
2,GAP,C_geo_hook_cat,osaka members-only try-on-haul,osaka-members-only-try-on-haul,/osaka-members-only-try-on-haul.html
2,GAP,C_geo_hook_cat,osaka members-only workout,osaka-members-only-workout,/osaka-members-only-workout.html
2,GAP,C_geo_hook_cat,osaka premium choreography,osaka-premium-choreography,/osaka-premium-choreography.html
2,NEAR,C_geo_hook_cat,osaka premium cosplay-fancam,osaka-premium-cosplay-fancam,/osaka-premium-cosplay-fancam.html
2,GAP,C_geo_hook_cat,osaka premium dance-battle,osaka-premium-dance-battle,/osaka-premium-dance-battle.html
2,GAP,C_geo_hook_cat,osaka premium dance-tutorial,osaka-premium-dance-tutorial,/osaka-premium-dance-tutorial.html
2,GAP,C_geo_hook_cat,osaka premium dembow,osaka-premium-dembow,/osaka-premium-dembow.html
2,GAP,C_geo_hook_cat,osaka premium fancam-4k,osaka-premium-fancam-4k,/osaka-premium-fancam-4k.html
2,GAP,C_geo_hook_cat,osaka premium heels-choreo,osaka-premium-heels-choreo,/osaka-premium-heels-choreo.html
2,GAP,C_geo_hook_cat,osaka premium k-pop-twerk,osaka-premium-k-pop-twerk,/osaka-premium-k-pop-twerk.html
2,GAP,C_geo_hook_cat,osaka premium perreo,osaka-premium-perreo,/osaka-premium-perreo.html
2,GAP,C_geo_hook_cat,osaka premium reggaeton,osaka-premium-reggaeton,/osaka-premium-reggaeton.html
2,GAP,C_geo_hook_cat,osaka premium try-on-haul,osaka-premium-try-on-haul,/osaka-premium-try-on-haul.html
2,GAP,C_geo_hook_cat,osaka premium workout,osaka-premium-workout,/osaka-premium-workout.html
2,GAP,C_geo_hook_cat,osaka private choreography,osaka-private-choreography,/osaka-private-choreography.html
2,GAP,C_geo_hook_cat,osaka private cosplay-fancam,osaka-private-cosplay-fancam,/osaka-private-cosplay-fancam.html
2,GAP,C_geo_hook_cat,osaka private dance-battle,osaka-private-dance-battle,/osaka-private-dance-battle.html
2,GAP,C_geo_hook_cat,osaka private dance-tutorial,osaka-private-dance-tutorial,/osaka-private-dance-tutorial.html
2,GAP,C_geo_hook_cat,osaka private dembow,osaka-private-dembow,/osaka-private-dembow.html
2,GAP,C_geo_hook_cat,osaka private fancam-4k,osaka-private-fancam-4k,/osaka-private-fancam-4k.html
2,GAP,C_geo_hook_cat,osaka private heels-choreo,osaka-private-heels-choreo,/osaka-private-heels-choreo.html
2,GAP,C_geo_hook_cat,osaka private k-pop-twerk,osaka-private-k-pop-twerk,/osaka-private-k-pop-twerk.html
2,GAP,C_geo_hook_cat,osaka private perreo,osaka-private-perreo,/osaka-private-perreo.html
2,GAP,C_geo_hook_cat,osaka private reggaeton,osaka-private-reggaeton,/osaka-private-reggaeton.html
2,GAP,C_geo_hook_cat,osaka private try-on-haul,osaka-private-try-on-haul,/osaka-private-try-on-haul.html
2,GAP,C_geo_hook_cat,osaka private workout,osaka-private-workout,/osaka-private-workout.html
2,GAP,C_geo_hook_cat,osaka underground choreography,osaka-underground-choreography,/osaka-underground-choreography.html
2,GAP,C_geo_hook_cat,osaka underground cosplay-fancam,osaka-underground-cosplay-fancam,/osaka-underground-cosplay-fancam.html
2,GAP,C_geo_hook_cat,osaka underground dance-battle,osaka-underground-dance-battle,/osaka-underground-dance-battle.html
2,GAP,C_geo_hook_cat,osaka underground dance-tutorial,osaka-underground-dance-tutorial,/osaka-underground-dance-tutorial.html
2,GAP,C_geo_hook_cat,osaka underground dembow,osaka-underground-dembow,/osaka-underground-dembow.html
2,GAP,C_geo_hook_cat,osaka underground fancam-4k,osaka-underground-fancam-4k,/osaka-underground-fancam-4k.html
2,GAP,C_geo_hook_cat,osaka underground heels-choreo,osaka-underground-heels-choreo,/osaka-underground-heels-choreo.html
2,GAP,C_geo_hook_cat,osaka underground k-pop-twerk,osaka-underground-k-pop-twerk,/osaka-underground-k-pop-twerk.html
2,GAP,C_geo_hook_cat,osaka underground perreo,osaka-underground-perreo,/osaka-underground-perreo.html
2,GAP,C_geo_hook_cat,osaka underground reggaeton,osaka-underground-reggaeton,/osaka-underground-reggaeton.html
2,GAP,C_geo_hook_cat,osaka underground try-on-haul,osaka-underground-try-on-haul,/osaka-underground-try-on-haul.html
2,GAP,C_geo_hook_cat,osaka underground workout,osaka-underground-workout,/osaka-underground-workout.html
2,GAP,C_geo_hook_cat,tokyo curated choreography,tokyo-curated-choreography,/tokyo-curated-choreography.html
2,GAP,C_geo_hook_cat,tokyo curated cosplay-fancam,tokyo-curated-cosplay-fancam,/tokyo-curated-cosplay-fancam.html
2,GAP,C_geo_hook_cat,tokyo curated dance-battle,tokyo-curated-dance-battle,/tokyo-curated-dance-battle.html
2,GAP,C_geo_hook_cat,tokyo curated dance-tutorial,tokyo-curated-dance-tutorial,/tokyo-curated-dance-tutorial.html
2,GAP,C_geo_hook_cat,tokyo curated dembow,tokyo-curated-dembow,/tokyo-curated-dembow.html
2,GAP,C_geo_hook_cat,tokyo curated fancam-4k,tokyo-curated-fancam-4k,/tokyo-curated-fancam-4k.html
2,GAP,C_geo_hook_cat,tokyo curated heels-choreo,tokyo-curated-heels-choreo,/tokyo-curated-heels-choreo.html
2,GAP,C_geo_hook_cat,tokyo curated k-pop-twerk,tokyo-curated-k-pop-twerk,/tokyo-curated-k-pop-twerk.html
2,GAP,C_geo_hook_cat,tokyo curated perreo,tokyo-curated-perreo,/tokyo-curated-perreo.html
2,GAP,C_geo_hook_cat,tokyo curated reggaeton,tokyo-curated-reggaeton,/tokyo-curated-reggaeton.html
2,GAP,C_geo_hook_cat,tokyo curated try-on-haul,tokyo-curated-try-on-haul,/tokyo-curated-try-on-haul.html
2,GAP,C_geo_hook_cat,tokyo curated workout,tokyo-curated-workout,/tokyo-curated-workout.html
2,GAP,C_geo_hook_cat,tokyo leaked choreography,tokyo-leaked-choreography,/tokyo-leaked-choreography.html
2,GAP,C_geo_hook_cat,tokyo leaked cosplay-fancam,tokyo-leaked-cosplay-fancam,/tokyo-leaked-cosplay-fancam.html
2,GAP,C_geo_hook_cat,tokyo leaked dance-battle,tokyo-leaked-dance-battle,/tokyo-leaked-dance-battle.html
2,GAP,C_geo_hook_cat,tokyo leaked dance-tutorial,tokyo-leaked-dance-tutorial,/tokyo-leaked-dance-tutorial.html
2,GAP,C_geo_hook_cat,tokyo leaked dembow,tokyo-leaked-dembow,/tokyo-leaked-dembow.html
2,GAP,C_geo_hook_cat,tokyo leaked fancam-4k,tokyo-leaked-fancam-4k,/tokyo-leaked-fancam-4k.html
2,GAP,C_geo_hook_cat,tokyo leaked heels-choreo,tokyo-leaked-heels-choreo,/tokyo-leaked-heels-choreo.html
2,GAP,C_geo_hook_cat,tokyo leaked k-pop-twerk,tokyo-leaked-k-pop-twerk,/tokyo-leaked-k-pop-twerk.html
2,GAP,C_geo_hook_cat,tokyo leaked perreo,tokyo-leaked-perreo,/tokyo-leaked-perreo.html
2,GAP,C_geo_hook_cat,tokyo leaked reggaeton,tokyo-leaked-reggaeton,/tokyo-leaked-reggaeton.html
2,GAP,C_geo_hook_cat,tokyo leaked try-on-haul,tokyo-leaked-try-on-haul,/tokyo-leaked-try-on-haul.html
2,GAP,C_geo_hook_cat,tokyo leaked workout,tokyo-leaked-workout,/tokyo-leaked-workout.html
2,GAP,C_geo_hook_cat,tokyo members-only choreography,tokyo-members-only-choreography,/tokyo-members-only-choreography.html
2,GAP,C_geo_hook_cat,tokyo members-only cosplay-fancam,tokyo-members-only-cosplay-fancam,/tokyo-members-only-cosplay-fancam.html
2,GAP,C_geo_hook_cat,tokyo members-only dance-battle,tokyo-members-only-dance-battle,/tokyo-members-only-dance-battle.html
2,GAP,C_geo_hook_cat,tokyo members-only dance-tutorial,tokyo-members-only-dance-tutorial,/tokyo-members-only-dance-tutorial.html
2,GAP,C_geo_hook_cat,tokyo members-only dembow,tokyo-members-only-dembow,/tokyo-members-only-dembow.html
2,GAP,C_geo_hook_cat,tokyo members-only fancam-4k,tokyo-members-only-fancam-4k,/tokyo-members-only-fancam-4k.html
2,GAP,C_geo_hook_cat,tokyo members-only heels-choreo,tokyo-members-only-heels-choreo,/tokyo-members-only-heels-choreo.html
2,GAP,C_geo_hook_cat,tokyo members-only k-pop-twerk,tokyo-members-only-k-pop-twerk,/tokyo-members-only-k-pop-twerk.html
2,GAP,C_geo_hook_cat,tokyo members-only perreo,tokyo-members-only-perreo,/tokyo-members-only-perreo.html
2,GAP,C_geo_hook_cat,tokyo members-only reggaeton,tokyo-members-only-reggaeton,/tokyo-members-only-reggaeton.html
2,GAP,C_geo_hook_cat,tokyo members-only try-on-haul,tokyo-members-only-try-on-haul,/tokyo-members-only-try-on-haul.html
2,GAP,C_geo_hook_cat,tokyo members-only workout,tokyo-members-only-workout,/tokyo-members-only-workout.html
2,GAP,C_geo_hook_cat,tokyo premium choreography,tokyo-premium-choreography,/tokyo-premium-choreography.html
2,NEAR,C_geo_hook_cat,tokyo premium cosplay-fancam,tokyo-premium-cosplay-fancam,/tokyo-premium-cosplay-fancam.html
2,GAP,C_geo_hook_cat,tokyo premium dance-battle,tokyo-premium-dance-battle,/tokyo-premium-dance-battle.html
2,GAP,C_geo_hook_cat,tokyo premium dance-tutorial,tokyo-premium-dance-tutorial,/tokyo-premium-dance-tutorial.html
2,GAP,C_geo_hook_cat,tokyo premium dembow,tokyo-premium-dembow,/tokyo-premium-dembow.html
2,GAP,C_geo_hook_cat,tokyo premium fancam-4k,tokyo-premium-fancam-4k,/tokyo-premium-fancam-4k.html
2,GAP,C_geo_hook_cat,tokyo premium heels-choreo,tokyo-premium-heels-choreo,/tokyo-premium-heels-choreo.html
2,GAP,C_geo_hook_cat,tokyo premium k-pop-twerk,tokyo-premium-k-pop-twerk,/tokyo-premium-k-pop-twerk.html
2,GAP,C_geo_hook_cat,tokyo premium perreo,tokyo-premium-perreo,/tokyo-premium-perreo.html
2,GAP,C_geo_hook_cat,tokyo premium reggaeton,tokyo-premium-reggaeton,/tokyo-premium-reggaeton.html
2,GAP,C_geo_hook_cat,tokyo premium try-on-haul,tokyo-premium-try-on-haul,/tokyo-premium-try-on-haul.html
2,GAP,C_geo_hook_cat,tokyo premium workout,tokyo-premium-workout,/tokyo-premium-workout.html
2,GAP,C_geo_hook_cat,tokyo private choreography,tokyo-private-choreography,/tokyo-private-choreography.html
2,GAP,C_geo_hook_cat,tokyo private cosplay-fancam,tokyo-private-cosplay-fancam,/tokyo-private-cosplay-fancam.html
2,GAP,C_geo_hook_cat,tokyo private dance-battle,tokyo-private-dance-battle,/tokyo-private-dance-battle.html
2,GAP,C_geo_hook_cat,tokyo private dance-tutorial,tokyo-private-dance-tutorial,/tokyo-private-dance-tutorial.html
2,GAP,C_geo_hook_cat,tokyo private dembow,tokyo-private-dembow,/tokyo-private-dembow.html
2,GAP,C_geo_hook_cat,tokyo private fancam-4k,tokyo-private-fancam-4k,/tokyo-private-fancam-4k.html
2,GAP,C_geo_hook_cat,tokyo private heels-choreo,tokyo-private-heels-choreo,/tokyo-private-heels-choreo.html
2,GAP,C_geo_hook_cat,tokyo private k-pop-twerk,tokyo-private-k-pop-twerk,/tokyo-private-k-pop-twerk.html
2,GAP,C_geo_hook_cat,tokyo private perreo,tokyo-private-perreo,/tokyo-private-perreo.html
2,GAP,C_geo_hook_cat,tokyo private reggaeton,tokyo-private-reggaeton,/tokyo-private-reggaeton.html
2,GAP,C_geo_hook_cat,tokyo private try-on-haul,tokyo-private-try-on-haul,/tokyo-private-try-on-haul.html
2,GAP,C_geo_hook_cat,tokyo private workout,tokyo-private-workout,/tokyo-private-workout.html
2,GAP,C_geo_hook_cat,tokyo underground choreography,tokyo-underground-choreography,/tokyo-underground-choreography.html
2,GAP,C_geo_hook_cat,tokyo underground cosplay-fancam,tokyo-underground-cosplay-fancam,/tokyo-underground-cosplay-fancam.html
2,GAP,C_geo_hook_cat,tokyo underground dance-battle,tokyo-underground-dance-battle,/tokyo-underground-dance-battle.html
2,GAP,C_geo_hook_cat,tokyo underground dance-tutorial,tokyo-underground-dance-tutorial,/tokyo-underground-dance-tutorial.html
2,GAP,C_geo_hook_cat,tokyo underground dembow,tokyo-underground-dembow,/tokyo-underground-dembow.html
2,GAP,C_geo_hook_cat,tokyo underground fancam-4k,tokyo-underground-fancam-4k,/tokyo-underground-fancam-4k.html
2,GAP,C_geo_hook_cat,tokyo underground heels-choreo,tokyo-underground-heels-choreo,/tokyo-underground-heels-choreo.html
2,GAP,C_geo_hook_cat,tokyo underground k-pop-twerk,tokyo-underground-k-pop-twerk,/tokyo-underground-k-pop-twerk.html
2,GAP,C_geo_hook_cat,tokyo underground perreo,tokyo-underground-perreo,/tokyo-underground-perreo.html
2,GAP,C_geo_hook_cat,tokyo underground reggaeton,tokyo-underground-reggaeton,/tokyo-underground-reggaeton.html
2,GAP,C_geo_hook_cat,tokyo underground try-on-haul,tokyo-underground-try-on-haul,/tokyo-underground-try-on-haul.html
2,GAP,C_geo_hook_cat,tokyo underground workout,tokyo-underground-workout,/tokyo-underground-workout.html
2,GAP,C_geo_hook_cat,uk curated choreography,uk-curated-choreography,/uk-curated-choreography.html
2,GAP,C_geo_hook_cat,uk curated cosplay-fancam,uk-curated-cosplay-fancam,/uk-curated-cosplay-fancam.html
2,GAP,C_geo_hook_cat,uk curated dance-battle,uk-curated-dance-battle,/uk-curated-dance-battle.html
2,GAP,C_geo_hook_cat,uk curated dance-tutorial,uk-curated-dance-tutorial,/uk-curated-dance-tutorial.html
2,GAP,C_geo_hook_cat,uk curated dembow,uk-curated-dembow,/uk-curated-dembow.html
